paper_id,citation_key,arxiv_id,similarity_score,bib_title,ref_title
2210.16335,Lewis:1999camb,astro-ph/9911177,1.0,{Efficient computation of CMB anisotropies in closed FRW models},Efficient computation of CMB anisotropies in closed FRW models
2210.16335,Lewis:2002mc,astro-ph/0205436,1.0,{Cosmological parameters from CMB and other data: A Monte Carlo approach},Cosmological parameters from CMB and other data: A Monte Carlo approach
2210.16335,Cyr-Racine:2013ab,1209.5752,0.9393939393939394,The Cosmology of Atomic Dark Matter,Cosmology of atomic dark matter
2210.16335,Beutler:2011,1106.3366,1.0,The 6dF Galaxy Survey: baryon acoustic oscillations and the local Hubble constan,The 6dF Galaxy Survey: baryon acoustic oscillations and the local Hubble constan
2210.16335,Ross:2014qpa,1409.3242,1.0,{The clustering of the SDSS DR7 main Galaxy sample \textendash{} I. A 4 per cent,The clustering of the SDSS DR7 Main Galaxy Sample I: a 4 per cent distance measu
2210.16335,BOSS:2016wmc,1607.03155,1.0,{The clustering of galaxies in the completed SDSS-III Baryon Oscillation Spectro,The clustering of galaxies in the completed SDSS-III Baryon Oscillation Spectros
2210.16335,Cyr-Racine:2022,2107.13000,1.0,"{Symmetry of Cosmological Observables, a Mirror World Dark Sector, and the Hubbl","Symmetry of Cosmological Observables, a Mirror World Dark Sector, and the Hubble"
2210.16335,Cooke:2017cwo,1710.11129,1.0,{One Percent Determination of the Primordial Deuterium Abundance},One Percent Determination of the Primordial Deuterium Abundance
2210.16335,Hsyu:2020uqb,2005.12290,1.0,{The PHLEK Survey: A New Determination of the Primordial Helium Abundance},The PHLEK Survey: A New Determination of the Primordial Helium Abundance
2210.16335,Riemer-Sorensen:2017pey,1703.06656,0.9906542056074766,{A precise deuterium abundance: remeasurement of the z = 3.572 absorption system,A precise deuterium abundance: Re-measurement of the z=3.572 absorption system t
2210.16335,Cooke:2016rky,1607.03900,0.9548387096774194,{The primordial deuterium abundance of the most metal-poor damped Ly$\alpha$ sys,THE PRIMORDIAL DEUTERIUM ABUNDANCE OF THE MOST METAL-POOR DAMPED Lyα SYSTEM
2210.16335,Froustey:2020mcq,2008.01074,1.0,{Neutrino decoupling including flavour oscillations and primordial nucleosynthes,Neutrino decoupling including flavour oscillations and primordial nucleosynthesi
2210.16335,Fields:2019pfx,1912.01132,1.0,{Big-Bang Nucleosynthesis after Planck},Big-Bang Nucleosynthesis after Planck
2210.16335,SPT-3G:2021wgf,2103.13618,0.9548387096774194,{Constraints on \ensuremath{\Lambda}CDM extensions from the SPT-3G 2018 EE and T,"Constraints on 
ΛCDM
 extensions from the SPT-3G 2018 
EE
 and 
TE
 power spectr"
2210.16335,Follin:2015hya,1503.07863,1.0,{First Detection of the Acoustic Oscillation Phase Shift Expected from the Cosmi,First Detection of the Acoustic Oscillation Phase Shift Expected from the Cosmic
2210.16335,Hart:2020,1912.03986,1.0,{Updated fundamental constant constraints from Planck 2018 data and possible rel,Updated fundamental constant constraints from Planck 2018 data and possible rela
2210.16335,Sekiguichi:2021,2007.03381,0.9807692307692307,{Early recombination as a solution to the H$_{0}$ tension},"Early recombination as a solution to the 
H0
 tension"
2210.16335,Brinckmann:2020bcn,2012.11830,1.0,"{Self-interacting neutrinos, the Hubble parameter tension, and the cosmic microw","Self-interacting neutrinos, the Hubble parameter tension, and the cosmic microwa"
2210.16335,aiola:2020,2007.07288,1.0,The Atacama Cosmology Telescope: DR4 maps and cosmological parameters,The Atacama Cosmology Telescope: DR4 maps and cosmological parameters
2210.16335,aver2021,2010.04180,1.0,Improving helium abundance determinations with Leo P as a case study,Improving helium abundance determinations with Leo P as a case study
2210.16335,Choquette:2015mca,1509.05764,1.0,{Minimal non-Abelian model of atomic dark matter},Minimal non-Abelian model of atomic dark matter
2210.16335,Cline:2013pca,1311.6468,1.0,{Scattering properties of dark atoms and molecules},Scattering properties of dark atoms and molecules
2210.16335,Cline:2012is,1201.4858,1.0,{Millicharged Atomic Dark Matter},Millicharged atomic dark matter
2210.16335,Kaplan:2011yj,1105.2073,1.0,{Dark Atoms: Asymmetry and Direct Detection},Dark atoms: asymmetry and direct detection
2210.16335,Kaplan:2009de,0909.0753,1.0,{Atomic Dark Matter},Atomic dark matter
2210.16335,Cyr-Racine:2013fsa,1310.3278,1.0,{Constraints on Large-Scale Dark Acoustic Oscillations from Cosmology},Constraints on large-scale dark acoustic oscillations from cosmology
2210.16335,Randall:2014kta,1412.1839,1.0,{Dissipative Dark Matter and the Andromeda Plane of Satellites},Dissipative dark matter and the Andromeda plane of satellites
2210.16335,Fan:2013tia,1303.3271,1.0,{Dark-Disk Universe},Dark-disk universe.
2210.16335,Fan:2013yva,1303.1521,1.0,{Double-Disk Dark Matter},Double-Disk Dark Matter
2210.16335,McCullough:2013jma,1307.4095,1.0,{Exothermic Double-Disk Dark Matter},Exothermic double-disk dark matter
2210.16335,Foot:2015mqa,1412.1839,0.7301587301587301,{Dissipative dark matter and the rotation curves of dwarf galaxies},Dissipative dark matter and the Andromeda plane of satellites
2210.16335,Vagnozzi:2021tjv,2105.10421,1.0,{Implications for the Hubble tension from the ages of the oldest astrophysical o,Implications for the Hubble tension from the ages of the oldest astrophysical ob
2210.16335,Feng:2009mn,1201.4858,0.7017543859649122,{Hidden Charged Dark Matter},Millicharged atomic dark matter
2210.16335,Arkani-Hamed:2016rle,1607.06821,1.0,{Solving the Hierarchy Problem at Reheating with a Large Number of Degrees of Fr,Solving the Hierarchy Problem at Reheating with a Large Number of Degrees of Fre
2210.16335,Dvali:2007hz,0706.2050,1.0,{Black Holes and Large N Species Solution to the Hierarchy Problem},Black holes and large N species solution to the hierarchy problem
2210.16335,Dvali:2009ne,0905.1709,1.0,{Phenomenology of $10^{32}$ Dark Sectors},Phenomenology of 10 32 dark sectors
2210.16335,Craig:2015pha,1501.05310,1.0,{Naturalness in the Dark at the LHC},Naturalness in the dark at the LHC
2210.16335,Barbieri:2005ri,hep-ph/0509242,1.0,{Mirror world at the large hadron collider},Mirror World at the Large Hadron Collider
2210.16335,Chacko:2005vw,hep-ph/0510273,0.9836065573770492,{Natural little hierarchy from a partially goldstone twin Higgs},Natural Little Hierarchy from Partially Goldstone Twin Higgs
2210.16335,Chacko:2005un,hep-ph/0512088,1.0,{A Twin Higgs model from left-right symmetry},A Twin Higgs model from left-right symmetry
2210.16335,Craig:2013fga,1312.1341,1.0,{Doubling down on naturalness with a supersymmetric twin Higgs},Doubling down on naturalness with a supersymmetric twin Higgs
2210.16335,Curtin:2021spx,2106.12578,1.0,{Resurrecting the fraternal twin WIMP miracle},Resurrecting the fraternal twin WIMP miracle
2210.16335,Curtin:2021alk,2101.11019,1.0,{Twin Higgs portal dark matter},Twin Higgs portal dark matter
2210.16335,Ritter:2021hgu,2101.07421,1.0,{Implementing asymmetric dark matter and dark electroweak baryogenesis in a mirr,Implementing asymmetric dark matter and dark electroweak baryogenesis in a mirro
2210.16335,Johns:2020rtp,2012.06591,1.0,"{The Hydrogen Mixing Portal, Its Origins, and Its Cosmological Effects}","The Hydrogen Mixing Portal, Its Origins, and Its Cosmological Effects"
2210.16335,Martins:2010gu,1001.3418,0.9594594594594594,{Varying couplings in the early universe: correlated variations of $\alpha$ and ,Varying couplings in the early universe: Correlated variations of α and G
2210.16335,Curtin:2020tkm,2010.00601,1.0,{Direct Detection of Atomic Dark Matter in White Dwarfs},Direct detection of atomic dark matter in white dwarfs
2210.16335,Roux:2020wkp,2001.11504,1.0,{Constraining galactic structures of mirror dark matter},Constraining galactic structures of mirror dark matter
2210.16335,Pearce:2015zca,1502.01755,1.0,{Signals from dark atom formation in halos},Signals from dark atom formation in halos
2210.16335,Petraki:2016cnz,1611.01394,1.0,{Radiative bound-state-formation cross-sections for dark matter interacting via ,Radiative bound-state-formation cross-sections for dark matter interacting via a
2210.16335,Cirelli:2016rnw,1612.07295,1.0,{Dark Matter's secret liaisons: phenomenology of a dark U(1) sector with bound s,Dark Matter's secret liaisons: phenomenology of a dark U(1) sector with bound st
2210.16335,Csaki:2019qgb,1910.14085,0.96,{Twin Higgs with exact Z$_{2}$},Twin Higgs with exact Z2
2210.16335,Koren:2019iuv,1908.03559,1.0,{Freezing-in twin dark matter},Freezing-in twin dark matter
2210.16335,Dunsky:2019upk,1908.02756,1.0,"{Dark Matter, Dark Radiation and Gravitational Waves from Mirror Higgs Parity}","Dark matter, dark radiation and gravitational waves from mirror Higgs parity"
2210.16335,Ibe:2019ena,1907.03404,1.0,{Baryon-Dark Matter Coincidence in Mirrored Unification},Baryon-dark matter coincidence in mirrored unification
2210.16335,Harigaya:2019shz,1905.08798,0.9814814814814815,{A predictive mirror twin Higgs with small Z$_{2}$ breaking},A predictive mirror twin Higgs with small Z2 breaking
2210.16335,Terning:2019hgj,1902.08211,1.0,{Composite Twin Dark Matter},Composite twin dark matter
2210.16335,Francis:2018xjd,1809.09117,1.0,{Dark Matter from Strong Dynamics: The Minimal Theory of Dark Baryons},Dark matter from strong dynamics: the minimal theory of dark baryons
2210.16335,Hochberg:2018vdo,1805.09345,1.0,{Twin Higgs model with strongly interacting massive particle dark matter},Twin Higgs model with strongly interacting massive particle dark matter
2210.16335,Elor:2018xku,1801.07723,1.0,{Complementarity for Dark Sector Bound States},Complementarity for dark sector bound states
2210.16335,Chacko:2018vss,1611.07977,0.9438202247191011,{Cosmological Signatures of a Mirror Twin Higgs},Cosmological signals of a mirror twin Higgs
2210.16335,Csaki:2017spo,1703.06884,1.0,{Viable Twin Cosmology from Neutrino Mixing},Viable Twin Cosmology from Neutrino Mixing
2210.16335,Chacko:2016hvu,1611.07975,1.0,{Cosmology in Mirror Twin Higgs and Neutrino Masses},Cosmology in Mirror Twin Higgs and neutrino masses
2210.16335,Craig:2016lyx,1611.07977,1.0,{Cosmological Signals of a Mirror Twin Higgs},Cosmological signals of a mirror twin Higgs
2210.16335,Prilepina:2016rlq,1611.05879,1.0,{Reconciling Large And Small-Scale Structure In Twin Higgs Models},Reconciling large- and small-scale structure in Twin Higgs models
2210.16335,Barbieri:2016zxn,1609.05589,1.0,{Minimal Mirror Twin Higgs},Minimal mirror twin Higgs
2210.16335,Farina:2015uea,1506.03520,1.0,{Asymmetric Twin Dark Matter},Asymmetric twin Dark Matter
2210.16335,Craig:2015xla,1505.07113,1.0,{The Fraternal WIMP Miracle},The fraternal WIMP miracle
2210.16335,GarciaGarcia:2015fol,1505.07109,1.0,{Twin Higgs WIMP Dark Matter},Twin Higgs WIMP Dark Matter
2210.16335,Ciarcelluti:2010zz,1209.5752,0.78125,{Cosmology with mirror dark matter},Cosmology of atomic dark matter
2210.16335,Ciarcelluti:2004ip,1506.07493,0.7159090909090909,{Cosmology with mirror dark matter. 2. Cosmic microwave background and large sca,Constraints on neutrino mass from cosmic microwave background and large-scale st
2210.16335,Khlopov:2014bia,1402.0181,1.0,{Dark Atoms and Puzzles of Dark Matter Searches},Dark Atoms and Puzzles of Dark Matter Searches
2210.16335,Khlopov:2011tn,1111.2838,1.0,{Physics of Dark Matter in the Light of Dark Atoms},PHYSICS OF DARK MATTER IN THE LIGHT OF DARK ATOMS
2210.16335,Khlopov:2010pq,1003.1144,1.0,{Composite Dark Matter and Puzzles of Dark Matter Searches},COMPOSITE DARK MATTER AND PUZZLES OF DARK MATTER SEARCHES
2210.16335,Khlopov:2008ty,0806.1191,1.0,{Composite dark matter from a model with composite Higgs boson},Composite dark matter from a model with composite Higgs boson
2210.16335,Khlopov:2005ew,astro-ph/0511796,1.0,{Composite dark matter from 4th generation},Composite dark matter from 4th generation
2210.16335,Hart:2022agu,2209.12290,1.0,{Using the cosmological recombination radiation to probe early dark energy and f,Using the cosmological recombination radiation to probe early dark energy and fu
2210.16335,Hart:2021kad,2107.12465,1.0,{Varying fundamental constants principal component analysis: additional hints ab,Varying fundamental constants principal component analysis: additional hints abo
2210.16335,Burgess:2021obw,2111.07286,1.0,{Yoga Dark Energy: natural relaxation and other dark implications of a supersymm,Yoga Dark Energy: natural relaxation and other dark implications of a supersymme
2210.16335,Burgess:2021qti,2110.10352,1.0,{Axion homeopathy: screening dilaton interactions},Axion homeopathy: screening dilaton interactions
2210.16335,Blinov:2021mdk,2108.11386,0.9291338582677166,{Toward a realistic model of dark atoms to resolve the Hubble tension},Realistic model of dark atoms to resolve the Hubble tension
2210.16335,Izotov:2014fga,1408.6953,0.9658119658119658,{A new determination of the primordial He abundance using the He i $\lambda$1083,A new determination of the primordial He abundance using the He i λ10830 Å emiss
2210.16335,Aver:2015iza,1503.08146,0.9448818897637795,{The effects of He I \ensuremath{\lambda}10830 on helium abundance determination,The effects of He I λ10830 on helium abundance determinations
2210.16335,2018MNRAS.478.5301F,1804.10701,1.0,{Primordial helium abundance determination using sulphur as metallicity tracer},Primordial helium abundance determination using sulphur as metallicity tracer
2210.16335,Hu:1996,astro-ph/9602019,1.0,Acoustic signatures in the cosmic microwave background,Acoustic Signatures in the Cosmic Microwave Background
2210.16335,Dvorkin:2022,2203.07943,1.0,{The Physics of Light Relics},The Physics of Light Relics
2210.16335,Lewis:2006fu,astro-ph/0601594,1.0,{Weak gravitational lensing of the CMB},Weak gravitational lensing of the CMB
2210.16335,Akita:2020szl,2005.07047,1.0,{A precision calculation of relic neutrino decoupling},A precision calculation of relic neutrino decoupling
2210.16335,Bennett:2020zkv,2012.02726,1.0,{Towards a precision calculation of $N_{\rm eff}$ in the Standard Model II: Neut,Towards a precision calculation of $N_{\rm eff}$ in the Standard Model II: Neutr
2210.16336,2018AJ....156..123A,1801.02634,1.0,{The Astropy Project: Building an Open-science Project and Status of the v2.0 Co,The Astropy Project: Building an Open-science Project and Status of the v2.0 Cor
2210.16336,2013A&A...558A..33A,1307.6212,1.0,{Astropy: A community Python package for astronomy},Astropy: A community Python package for astronomy
2210.16336,DeSimone20,2006.04484,1.0,{Hot Corinos Chemical Diversity: Myth or Reality?},Hot Corinos Chemical Diversity: Myth or Reality?
2210.16336,Shirley15,1501.01629,1.0,{The Critical Density and the Effective Excitation Density of Commonly Observed ,The Critical Density and the Effective Excitation Density of Commonly Observed M
2210.16336,Choi11,1107.3877,1.0,"{Radio Imaging of the NGC 1333 IRAS 4A Region: Envelope, Disks, and Outflows of ","Radio Imaging of the NGC 1333 IRAS 4A Region: Envelope, Disks, and Outflows of a"
2210.16336,astroquery,1901.04520,1.0,{astroquery: An Astronomical Web-querying Package in Python},astroquery: An Astronomical Web-querying Package in Python
2210.16336,Persson16,1603.01061,1.0,{Constraining the physical structure of the inner few 100 AU scales of deeply em,Constraining the physical structure of the inner few 100 AU scales of deeply emb
2210.16336,Rosolowsky08,0711.0231,1.0,{An Ammonia Spectral Atlas of Dense Cores in Perseus},An Ammonia Spectral Atlas of Dense Cores in Perseus
2210.16336,Sahu19,1901.05424,1.0,{Implications of a Hot Atmosphere/Corino from ALMA Observations toward NGC 1333 ,Implications of a Hot Atmosphere/Corino from ALMA Observations toward NGC 1333 I
2210.16336,Shah01,astro-ph/0103264,1.0,{Deuterated Ammonia in Galactic Protostellar Cores},Deuterated Ammonia in Galactic Protostellar Cores
2210.16336,LIME,1008.1492,1.0,"{LIME - a flexible, non-LTE line excitation and radiation transfer method for mi","LIME - a flexible, non-LTE line excitation and radiation transfer method for mil"
2210.16336,LAMDA,astro-ph/0411110,1.0,{An atomic and molecular database for analysis of submillimetre line observation,An atomic and molecular database for analysis of submillimetre line observations
2210.16336,Furuya18,1802.08494,1.0,{Tracing the atomic nitrogen abundance in star-forming regions with ammonia deut,Tracing the atomic nitrogen abundance in star-forming regions with ammonia deute
2210.16336,Przybilla08,0809.2403,1.0,{A Cosmic Abundance Standard: Chemical Homogeneity of the Solar Neighborhood and,A Cosmic Abundance Standard: Chemical Homogeneity of the Solar Neighborhood and 
2210.16336,Furuya18_L1544,1807.05480,0.994475138121547,{Depletion of $^{15}$N in the center of L1544: Early transition from atomic to m,Depletion of 15N in the center of L1544: Early transition from atomic to molecul
2210.16336,Oberg21,2010.03529,1.0,{Astrochemistry and compositions of planetary systems},Astrochemistry and compositions of planetary systems
2210.16336,Boogert15,1501.05317,1.0,{Observations of the icy universe.},Observations of the Icy Universe
2210.16336,Altwegg20,1911.13005,1.0,{Evidence of ammonium salts in comet 67P as explanation for the nitrogen depleti,Evidence of ammonium salts in comet 67P as explanation for the nitrogen depletio
2210.16336,Persson14,1402.1398,1.0,{The deuterium fractionation of water on solar-system scales in deeply-embedded ,The deuterium fractionation of water on solar-system scales in deeply-embedded l
2210.16336,Jensen19,1909.10533,1.0,{ALMA observations of water deuteration: a physical diagnostic of the formation ,ALMA observations of water deuteration: a physical diagnostic of the formation o
2210.16336,Furuya16,1512.04291,0.9716981132075472,{Reconstructing the history of water ice formation from HDO/H$_{2}$O and D$_{2}$,Reconstructing the history of water ice formation from HDO/H2O and D2O/HDO ratio
2210.16336,Hatchell03,astro-ph/0302564,0.9438202247191011,{High NH$_{2}$D/NH$_{3}$ ratios in protostellar cores},High NH2D/NH3 ratios in protostellar cores
2210.16336,vanderTak02,astro-ph/0204448,1.0,{Triply deuterated ammonia in NGC 1333},Triply deuterated ammonia in NGC 1333
2210.16336,Ortiz-Leon18,1808.03499,0.9295774647887324,{The Gould{\textquoteright}s Belt Distances Survey (GOBELINS). V. Distances and ,The Gould’s Belt Distances Survey (GOBELINS). V. Distances and Kinematics of the
2210.16336,Zucker20,2001.00591,1.0,{A compendium of distances to molecular clouds in the Star Formation Handbook},A compendium of distances to molecular clouds in the Star Formation Handbook
2210.16336,Choi07,0708.1039,1.0,{Ammonia Imaging of the Disks in the NGC 1333 IRAS 4A Protobinary System},Ammonia Imaging of the Disks in the NGC 1333 IRAS 4A Protobinary System
2210.16336,Su19,1901.05424,1.0,{Implications of a Hot Atmosphere/Corino from ALMA Observations toward NGC 1333 ,Implications of a Hot Atmosphere/Corino from ALMA Observations toward NGC 1333 I
2210.16336,Kristensen12,1204.0009,0.9824561403508771,{Water in star-forming regions with Herschel (WISH). II. Evolution of 557 GHz {},Water in star-forming regions with Herschel (WISH). II. Evolution of 557 GHz 110
2210.16336,Mottram13,1308.5119,1.0,{Waterfalls around protostars. Infall motions towards Class 0/I envelopes as pro,Waterfalls around protostars: Infall motions towards Class 0/I envelopes as prob
2210.16336,Jorgensen02,astro-ph/0205068,1.0,{Physical structure and CO abundance of low-mass protostellar envelopes},Physical structure and CO abundance of low-mass protostellar envelopes
2210.16336,Daniel14,1408.5757,0.9612403100775194,{Collisional excitation of singly deuterated ammonia NH$_{2}$D by H$_{2}$},Collisional excitation of singly deuterated ammonia NH2D by H2.
2210.16336,Looney00,astro-ph/9908301,1.0,{Unveiling the Circumstellar Envelope and Disk: A Subarcsecond Survey of Circums,Unveiling the Circumstellar Envelope and Disk: A Subarcsecond Survey of Circumst
2210.16336,emcee,1202.3665,1.0,{emcee: The MCMC Hammer},emcee: The MCMC Hammer
2210.16336,DiFrancesco01,astro-ph/0108022,1.0,"{Infall, Outflow, Rotation, and Turbulent Motions of Dense Gas within NGC 1333 I","Infall, Outflow, Rotation, and Turbulent Motions of Dense Gas within NGC 1333 IR"
2210.16336,Taquet19,1909.08515,1.0,{Interferometric observations of warm deuterated methanol in the inner regions o,Interferometric observations of warm deuterated methanol in the inner regions of
2210.16336,Drozdovskaya21,2010.12489,1.0,{Prestellar grain-surface origins of deuterated methanol in comet 67P/Churyumov-,Prestellar grain-surface origins of deuterated methanol in comet 67P/Churyumov–G
2210.16336,Altwegg19,1908.04046,1.0,{Cometary Chemistry and the Origin of Icy Solar System Bodies: The View After Ro,Cometary Chemistry and the Origin of Icy Solar System Bodies: The View After Ros
2210.16336,Jorgensen18,1808.08753,1.0,{The ALMA-PILS survey: isotopic composition of oxygen-containing complex organic,The ALMA-PILS survey: isotopic composition of oxygen-containing complex organic 
2210.16336,Manigand20,2001.06400,1.0,{The ALMA-PILS survey: inventory of complex organic molecules towards IRAS 16293,The ALMA-PILS survey: inventory of complex organic molecules towards IRAS 16293–
2210.16336,Drozdovskaya19,1908.11290,1.0,{Ingredients for solar-like systems: protostar IRAS 16293-2422 B versus comet 67,Ingredients for solar-like systems: protostar IRAS 16293-2422 B versus comet 67P
2210.16336,Bianchi19,1810.11411,1.0,{The census of interstellar complex organic molecules in the Class I hot corino ,The census of interstellar complex organic molecules in the Class I hot corino o
2210.16336,Minissale2022,2201.07512,1.0,{Thermal Desorption of Interstellar Ices: A Review on the Controlling Parameters,Thermal Desorption of Interstellar Ices: A Review on the Controlling Parameters 
2210.16336,Aikawa2005,astro-ph/0410582,1.0,{Molecular Evolution in Collapsing Prestellar Cores. III. Contraction of a Bonno,Molecular Evolution in Collapsing Prestellar Cores. III. Contraction of a Bonnor
2210.16336,nomura2004,astro-ph/0311246,1.0,{The physical and chemical structure of hot molecular cores},The Physical and Chemical Structure of Hot Molecular Cores
2210.16336,Notsu2021,2104.06878,1.0,{X-ray-induced chemistry of water and related molecules in low-mass protostellar,X-ray-induced chemistry of water and related molecules in low-mass protostellar 
2210.16336,Furuya17,1610.07286,0.9842931937172775,{Water delivery from cores to disks: Deuteration as a probe of the prestellar in,Water delivery from cores to disks: deuteration as a probe of the prestellar inh
2210.16336,DeSimone2022,2208.00247,1.0,{Tracking the ice mantle history in the Solar-type Protostars of NGC 1333 IRAS 4,Tracking the Ice Mantle History in the Solar-type Protostars of NGC 1333 IRAS 4
2210.16336,LeGal2014,1311.5313,1.0,{Interstellar chemistry of nitrogen hydrides in dark clouds},Interstellar chemistry of nitrogen hydrides in dark clouds
2210.16336,Caselli2022,2202.13374,1.0,{The Central 1000 au of a Prestellar Core Revealed with ALMA. II. Almost Complet,The Central 1000 au of a Prestellar Core Revealed with ALMA. II. Almost Complete
2210.16336,Pineda2022,2205.01201,0.9859154929577465,{An Interferometric View of H-MM1. I. Direct Observation of NH$_{3}$ Depletion},An Interferometric View of H-MM1. I. Direct Observation of NH3 Depletion
2210.16336,Tinacci2022,2205.11954,1.0,{Theoretical Distribution of the Ammonia Binding Energy at Interstellar Icy Grai,Theoretical Distribution of the Ammonia Binding Energy at Interstellar Icy Grain
2210.16336,Fedoseev2015,1705.09184,0.9916666666666667,{Low-temperature surface formation of NH$_{3}$ and HNCO: hydrogenation of nitrog,Low-temperature surface formation of NH3 and HNCO: hydrogenation of nitrogen ato
2210.16336,Martin-Domenech2014,1406.0425,1.0,{Thermal desorption of circumstellar and cometary ice analogs},Thermal desorption of circumstellar and cometary ice analogs
2210.16338,Gaspari20,2001.04985,1.0,"{Linking macro-, meso- and microscales in multiphase AGN feeding and feedback}","Linking macro-, meso- and microscales in multiphase AGN feeding and feedback"
2210.16338,Wang22,2110.07861,1.0,{Transient obscuration event captured in NGC 3227. II. Warm absorbers and obscur,Transient obscuration event captured in NGC 3227. II. Warm absorbers and obscura
2210.16338,Peretz18,1709.09633,1.0,{Multi-wavelength campaign on NGC 7469. II. Column densities and variability in ,Multi-wavelength campaign on NGC 7469 - II. Column densities and variability in 
2210.16338,Ebrero16,1601.02385,1.0,{Anatomy of the AGN in NGC 5548. VI. Long-term variability of the warm absorber},Anatomy of the AGN in NGC 5548. VI. Long-term variability of the warm absorber
2210.16338,Behar03,astro-ph/0307467,1.0,{A Long Look at NGC 3783 with the XMM-Newton Reflection Grating Spectrometer},A Long Look at NGC 3783 with the XMM-Newton Reflection Grating Spectrometer
2210.16338,Reeves04,astro-ph/0310820,1.0,{The XMM-Newton Iron Line Profile of NGC 3783},The XMM-Newton Iron Line Profile of NGC 3783
2210.16338,Collinge01,astro-ph/0104125,1.0,{High-Resolution X-Ray and Ultraviolet Spectroscopy of the Complex Intrinsic Abs,High-Resolution X-Ray and Ultraviolet Spectroscopy of the Complex Intrinsic Abso
2210.16338,Porquet10,1101.3184,1.0,{He-like Ions as Practical Astrophysical Plasma Diagnostics: From Stellar Corona,He-like Ions as Practical Astrophysical Plasma Diagnostics: From Stellar Coronae
2210.16338,Kaastra17,1611.05924,1.0,{High-resolution X-ray spectroscopy: The coming-of-age},High-resolution X-ray spectroscopy: the coming-of-age
2210.16338,Arav15,1411.2157,1.0,"{Anatomy of the AGN in NGC 5548. II. The spatial, temporal, and physical nature ","Anatomy of the AGN in NGC 5548 - II. The spatial, temporal, and physical nature "
2210.16338,Kraemer06,astro-ph/0608383,1.0,{Simultaneous Ultraviolet and X-Ray Observations of the Seyfert Galaxy NGC 4151.,Simultaneous Ultraviolet and X-Ray Observations of the Seyfert Galaxy NGC 4151. 
2210.16338,Mehdipour15b,1505.06034,1.0,{Line absorption of He-like triplet lines by Li-like ions. Caveats of using line,Line absorption of He-like triplet lines by Li-like ions. Caveats of using line 
2210.16338,Ebrero21,2107.05676,1.0,{Multi-epoch properties of the warm absorber in the Seyfert 1 galaxy NGC 985},Multi-epoch properties of the warm absorber in the Seyfert 1 galaxy NGC 985
2210.16338,Mao17,1707.09552,1.0,{Density diagnostics of ionized outflows in active galactic nuclei. X-ray and UV,Density diagnostics of ionized outflows in active galactic nuclei: X-ray and UV 
2210.16338,Krongold09,2107.05676,0.7333333333333333,{XMM-Newton View of the Multiphase Warm Absorber in Seyfert 1 Galaxy NGC 985},Multi-epoch properties of the warm absorber in the Seyfert 1 galaxy NGC 985
2210.16338,Tombesi15,1501.07664,1.0,{Wind from the black-hole accretion disk driving a molecular outflow in an activ,Wind from the black-hole accretion disk driving a molecular outflow in an active
2210.16338,Fiore17,1702.04507,1.0,{AGN wind scaling relations and the co-evolution of black holes and galaxies},AGN wind scaling relations and the co-evolution of black holes and galaxies
2210.16338,Campana16,1606.03876,1.0,{Searching for narrow absorption and emission lines in XMM-Newton spectra of gam,Searching for narrow absorption and emission lines in XMM-Newton spectra of gamm
2210.16338,Reynolds96,astro-ph/0109314,0.7863247863247863,X-ray absorption and emission in active galactic nuclei,Soft X-Ray Absorption by Fe0+ to Fe15+ in Active Galactic Nuclei
2210.16338,Morales00,astro-ph/0002015,1.0,{An extended multi-zone model for the MCG-6-30-15 warm absorber},An extended multi-zone model for the MCG-6-30-15 warm absorber
2210.16338,Kallman21,2011.10603,1.0,{Photoionization Models for High-density Gas},Photoionization Models for High-density Gas
2210.16338,Nandra97,astro-ph/9608170,1.0,"{ASCA Observations of Seyfert 1 Galaxies. I. Data Analysis, Imaging, and Timing}","ASCA Observations of Seyfert 1 Galaxies. I. Data Analysis, Imaging, and Timing"
2210.16338,Ponti12,0905.0267,0.7080745341614907,{CAIXA: a catalogue of AGN in the XMM-Newton archive. III. Excess variance analy,CAIXA: a catalogue of AGN in the XMM-Newton archive - II. Multiwavelength correl
2210.16338,Costantini07,astro-ph/0609385,1.0,{X-ray/ultraviolet observing campaign of the Markarian 279 active galactic nucle,X-ray/ultraviolet observing campaign of the Markarian 279 active galactic nucleu
2210.16338,Kaastra14,1406.5007,1.0,{A fast and long-lived outflow from the supermassive black hole in NGC 5548},A fast and long-lived outflow from the supermassive black hole in NGC 5548
2210.16338,Pinto12,1205.2559,1.0,{Multiwavelength campaign on Mrk 509. IX. The Galactic foreground},Multiwavelength campaign on Mrk 509 - IX. The Galactic foreground
2210.16338,Laha21,2012.06945,1.0,{Ionized outflows from active galactic nuclei as the essential elements of feedb,Ionized outflows from active galactic nuclei as the essential elements of feedba
2210.16338,Laha14,1404.0899,1.0,"{Warm absorbers in X-rays (WAX), a comprehensive high-resolution grating spectra","Warm absorbers in X-rays (WAX), a comprehensive high-resolution grating spectral"
2210.16338,Laha16,1404.0899,0.7755102040816326,"{Warm absorbers in X-rays (WAX), a comprehensive high-resolution grating spectra","Warm absorbers in X-rays (WAX), a comprehensive high-resolution grating spectral"
2210.16338,Mehdipour10,1002.3420,1.0,{The warm absorber and X-ray variability of the Seyfert 1 galaxy NGC 3516 as see,The warm absorber and X-ray variability of the Seyfert 1 galaxy NGC 3516 as seen
